nodes,techs,carriers,timesteps,flow_in
NLD,curtailment,power,2025-03-27 04:00:00,8.886283128534123e-06
NLD,curtailment,power,2025-03-27 05:00:00,8.886235418100429e-06
NLD,curtailment,power,2025-03-27 06:00:00,8.444824598588009e-06
NLD,curtailment,power,2025-03-27 07:00:00,8.045275967398166e-06
NLD,curtailment,power,2025-03-27 08:00:00,8.8862705226872e-06
NLD,curtailment,power,2025-03-27 09:00:00,8.88630922989955e-06
NLD,curtailment,power,2025-03-27 10:00:00,8.886311662782654e-06
NLD,curtailment,power,2025-03-27 11:00:00,8.886312797956424e-06
NLD,curtailment,power,2025-03-27 12:00:00,8.886309535416446e-06
NLD,curtailment,power,2025-03-27 13:00:00,8.886308595135606e-06
NLD,curtailment,power,2025-03-27 14:00:00,8.88631030618878e-06
NLD,curtailment,power,2025-03-27 15:00:00,8.886308744285396e-06
NLD,curtailment,power,2025-03-27 16:00:00,8.886309192095588e-06
NLD,curtailment,power,2025-03-27 17:00:00,8.886305713782898e-06
NLD,curtailment,power,2025-03-27 18:00:00,8.886278251570706e-06
NLD,curtailment,power,2025-03-27 19:00:00,8.045334666770352e-06
NLD,curtailment,power,2025-03-27 20:00:00,2.154118067381535e-06
NLD,curtailment,power,2025-03-27 21:00:00,8.444789488616222e-06
NLD,curtailment,power,2025-03-27 22:00:00,8.444896094850479e-06
NLD,curtailment,power,2025-03-27 23:00:00,8.44488863715933e-06
NLD,curtailment,power,2025-03-28 00:00:00,8.885720827889708e-06
NLD,curtailment,power,2025-03-28 01:00:00,8.886292877109334e-06
NLD,curtailment,power,2025-03-28 02:00:00,8.886297443708602e-06
NLD,curtailment,power,2025-03-28 03:00:00,8.886298501822702e-06
NLD,curtailment,power,2025-03-28 04:00:00,8.886296768939334e-06
NLD,curtailment,power,2025-03-28 05:00:00,8.886291795628075e-06
NLD,curtailment,power,2025-03-28 06:00:00,8.444926848120635e-06
NLD,curtailment,power,2025-03-28 07:00:00,8.44482454588364e-06
NLD,curtailment,power,2025-03-28 08:00:00,8.886294166088674e-06
NLD,curtailment,power,2025-03-28 09:00:00,8.886309801302283e-06
NLD,curtailment,power,2025-03-28 10:00:00,8.886313181866124e-06
NLD,curtailment,power,2025-03-28 11:00:00,8.886311180018435e-06
NLD,curtailment,power,2025-03-28 12:00:00,8.886310723790931e-06
NLD,curtailment,power,2025-03-28 13:00:00,8.886310091294706e-06
NLD,curtailment,power,2025-03-28 14:00:00,8.88631155518448e-06
NLD,curtailment,power,2025-03-28 15:00:00,8.886310125123548e-06
NLD,curtailment,power,2025-03-28 16:00:00,8.88630977583394e-06
NLD,curtailment,power,2025-03-28 17:00:00,8.886307887708e-06
NLD,curtailment,power,2025-03-28 18:00:00,8.886305244166365e-06
NLD,curtailment,power,2025-03-28 19:00:00,8.886238007752012e-06
NLD,curtailment,power,2025-03-28 20:00:00,8.444872622514858e-06
NLD,curtailment,power,2025-03-28 21:00:00,8.444898680191708e-06
NLD,curtailment,power,2025-03-28 22:00:00,8.886071801043026e-06
NLD,curtailment,power,2025-03-28 23:00:00,8.886297148247898e-06
NLD,curtailment,power,2025-03-29 00:00:00,8.886305147739158e-06
NLD,curtailment,power,2025-03-29 01:00:00,8.886306615754538e-06
NLD,curtailment,power,2025-03-29 02:00:00,8.886307748871575e-06
NLD,curtailment,power,2025-03-29 03:00:00,8.886308037383411e-06
NLD,curtailment,power,2025-03-29 04:00:00,8.88630794971092e-06
NLD,curtailment,power,2025-03-29 05:00:00,8.886307402363163e-06
NLD,curtailment,power,2025-03-29 06:00:00,8.886307340725402e-06
NLD,curtailment,power,2025-03-29 07:00:00,8.886306940051984e-06
NLD,curtailment,power,2025-03-29 08:00:00,8.886311118774456e-06
NLD,curtailment,power,2025-03-29 09:00:00,8.886368602085103e-06
NLD,curtailment,power,2025-03-29 10:00:00,994.1868802460427
NLD,curtailment,power,2025-03-29 11:00:00,8.886350483731497e-06
NLD,curtailment,power,2025-03-29 12:00:00,1622.0224288900538
NLD,curtailment,power,2025-03-29 13:00:00,1414.9092238235912
NLD,curtailment,power,2025-03-29 14:00:00,1535.8493801999723
NLD,curtailment,power,2025-03-29 15:00:00,8.886313004925631e-06
NLD,curtailment,power,2025-03-29 16:00:00,8.886314818361751e-06
NLD,curtailment,power,2025-03-29 17:00:00,8.886311104835086e-06
NLD,curtailment,power,2025-03-29 18:00:00,8.88630942880381e-06
NLD,curtailment,power,2025-03-29 19:00:00,8.886307271737184e-06
NLD,curtailment,power,2025-03-29 20:00:00,8.886304191408657e-06
NLD,curtailment,power,2025-03-29 21:00:00,8.886304075611962e-06
NLD,curtailment,power,2025-03-29 22:00:00,8.886306649392127e-06
NLD,curtailment,power,2025-03-29 23:00:00,8.886307634840829e-06
NLD,curtailment,power,2025-03-30 00:00:00,8.886304491961643e-06
NLD,curtailment,power,2025-03-30 01:00:00,8.886311912998301e-06
NLD,curtailment,power,2025-03-30 03:00:00,8.886304147478954e-06
NLD,curtailment,power,2025-03-30 04:00:00,8.886307744126673e-06
NLD,curtailment,power,2025-03-30 05:00:00,8.886307538411888e-06
NLD,curtailment,power,2025-03-30 06:00:00,8.886307927555032e-06
NLD,curtailment,power,2025-03-30 07:00:00,8.886306336565973e-06
NLD,curtailment,power,2025-03-30 08:00:00,8.886306680163953e-06
NLD,curtailment,power,2025-03-30 09:00:00,8.886313035726947e-06
NLD,curtailment,power,2025-03-30 10:00:00,8.886316587108792e-06
NLD,curtailment,power,2025-03-30 11:00:00,8.886326700593061e-06
NLD,curtailment,power,2025-03-30 12:00:00,8.886312708581302e-06
NLD,curtailment,power,2025-03-30 13:00:00,8.886313404347012e-06
NLD,curtailment,power,2025-03-30 14:00:00,8.886312347865721e-06
NLD,curtailment,power,2025-03-30 15:00:00,8.88632182102474e-06
NLD,curtailment,power,2025-03-30 16:00:00,8.886310666171224e-06
NLD,curtailment,power,2025-03-30 17:00:00,8.886312596124166e-06
NLD,curtailment,power,2025-03-30 18:00:00,8.886310807344321e-06
NLD,curtailment,power,2025-03-30 19:00:00,8.886308362447606e-06
NLD,curtailment,power,2025-03-30 20:00:00,8.886295083564838e-06
NLD,curtailment,power,2025-03-30 21:00:00,8.88624623612052e-06
NLD,curtailment,power,2025-03-30 22:00:00,8.88629345108076e-06
NLD,curtailment,power,2025-03-30 23:00:00,8.886304196516984e-06
NLD,curtailment,power,2025-03-31 00:00:00,8.88630357689154e-06
NLD,curtailment,power,2025-03-31 01:00:00,8.886306205306387e-06
NLD,curtailment,power,2025-03-31 02:00:00,8.88630712449082e-06
NLD,curtailment,power,2025-03-31 03:00:00,8.886306762529925e-06
NLD,curtailment,power,2025-03-31 04:00:00,8.886306039752618e-06
NLD,curtailment,power,2025-03-31 05:00:00,8.886304119319188e-06
NLD,curtailment,power,2025-03-31 06:00:00,8.886286767590193e-06
NLD,curtailment,power,2025-03-31 07:00:00,8.444802448259563e-06
NLD,curtailment,power,2025-03-31 08:00:00,8.44433237112913e-06
NLD,curtailment,power,2025-03-31 09:00:00,8.886304148108658e-06
NLD,curtailment,power,2025-03-31 10:00:00,8.886309416988175e-06
NLD,curtailment,power,2025-03-31 11:00:00,8.886311899766047e-06
NLD,curtailment,power,2025-03-31 12:00:00,8.886311468999514e-06
NLD,curtailment,power,2025-03-31 13:00:00,8.886308894931819e-06
NLD,curtailment,power,2025-03-31 14:00:00,8.886310804466849e-06
NLD,curtailment,power,2025-03-31 15:00:00,8.88631025482145e-06
NLD,curtailment,power,2025-03-31 16:00:00,8.886311469886391e-06
NLD,curtailment,power,2025-03-31 17:00:00,8.886307940009913e-06
NLD,curtailment,power,2025-03-31 18:00:00,8.886306279280633e-06
NLD,curtailment,power,2025-03-31 19:00:00,8.886288770962487e-06
NLD,curtailment,power,2025-03-31 20:00:00,2.1541085491680605e-06
NLD,curtailment,power,2025-03-31 21:00:00,2.1541082127452763e-06
NLD,curtailment,power,2025-03-31 22:00:00,2.1541084551130883e-06
NLD,curtailment,power,2025-03-31 23:00:00,8.444796614266552e-06
NLD,curtailment,power,2025-04-01 00:00:00,8.444868971207303e-06
NLD,curtailment,power,2025-04-01 01:00:00,8.444885770426437e-06
NLD,curtailment,power,2025-04-01 02:00:00,8.444891074892505e-06
NLD,curtailment,power,2025-04-01 03:00:00,8.444888163877326e-06
NLD,curtailment,power,2025-04-01 04:00:00,8.444890736863421e-06
NLD,curtailment,power,2025-04-01 05:00:00,8.444925552159033e-06
NLD,curtailment,power,2025-04-01 06:00:00,8.44481400324136e-06
NLD,curtailment,power,2025-04-01 07:00:00,2.1541083700802504e-06
NLD,curtailment,power,2025-04-01 08:00:00,2.1541084343257343e-06
NLD,curtailment,power,2025-04-01 09:00:00,8.886070601432303e-06
NLD,curtailment,power,2025-04-01 10:00:00,8.886290191598666e-06
NLD,curtailment,power,2025-04-01 11:00:00,8.886308252086667e-06
NLD,curtailment,power,2025-04-01 12:00:00,8.886309817730982e-06
NLD,curtailment,power,2025-04-01 13:00:00,8.886305426509655e-06
NLD,curtailment,power,2025-04-01 14:00:00,8.886310298415485e-06
NLD,curtailment,power,2025-04-01 15:00:00,8.88630932782122e-06
NLD,curtailment,power,2025-04-01 16:00:00,8.886306813656996e-06
NLD,curtailment,power,2025-04-01 17:00:00,8.886309447363183e-06
NLD,curtailment,power,2025-04-01 18:00:00,8.886303740917884e-06
NLD,curtailment,power,2025-04-01 19:00:00,8.886190166551393e-06
NLD,curtailment,power,2025-04-01 20:00:00,2.154108779789572e-06
NLD,curtailment,power,2025-04-01 21:00:00,2.1541083142378754e-06
NLD,curtailment,power,2025-04-01 22:00:00,2.154131747397097e-06
NLD,curtailment,power,2025-04-01 23:00:00,8.444869917980345e-06
NLD,curtailment,power,2025-04-02 00:00:00,8.444915105820794e-06
NLD,curtailment,power,2025-04-02 01:00:00,8.44489991493752e-06
NLD,curtailment,power,2025-04-02 02:00:00,8.445732078576733e-06
NLD,curtailment,power,2025-04-02 03:00:00,8.886048824243743e-06
NLD,curtailment,power,2025-04-02 04:00:00,8.445028238325894e-06
NLD,curtailment,power,2025-04-02 05:00:00,8.445311647379064e-06
NLD,curtailment,power,2025-04-02 06:00:00,8.444570821567344e-06
NLD,curtailment,power,2025-04-02 07:00:00,2.154108944113259e-06
NLD,curtailment,power,2025-04-02 08:00:00,2.1541087102924295e-06
NLD,curtailment,power,2025-04-02 09:00:00,8.886215453345753e-06
NLD,curtailment,power,2025-04-02 10:00:00,8.886289145289793e-06
NLD,curtailment,power,2025-04-02 11:00:00,8.886305921062838e-06
NLD,curtailment,power,2025-04-02 12:00:00,8.886308077006664e-06
NLD,curtailment,power,2025-04-02 13:00:00,8.886307059642086e-06
NLD,curtailment,power,2025-04-02 14:00:00,8.88631027269127e-06
NLD,curtailment,power,2025-04-02 15:00:00,8.886309127648009e-06
NLD,curtailment,power,2025-04-02 16:00:00,8.886308346850273e-06
NLD,curtailment,power,2025-04-02 17:00:00,8.88630540780153e-06
NLD,curtailment,power,2025-04-02 18:00:00,8.886304944879728e-06
NLD,curtailment,power,2025-04-02 19:00:00,8.886277666157044e-06
NLD,curtailment,power,2025-04-02 20:00:00,8.444862277243344e-06
NLD,curtailment,power,2025-04-02 21:00:00,8.444833592442715e-06
NLD,curtailment,power,2025-04-02 22:00:00,8.444938190342068e-06
NLD,curtailment,power,2025-04-02 23:00:00,8.886276808153272e-06
NLD,curtailment,power,2025-04-03 00:00:00,8.886300927293117e-06
NLD,curtailment,power,2025-04-03 01:00:00,8.886304624459822e-06
NLD,curtailment,power,2025-04-03 02:00:00,8.88630623732331e-06
NLD,curtailment,power,2025-04-03 03:00:00,8.886305596408472e-06
NLD,curtailment,power,2025-04-03 04:00:00,8.886306472912636e-06
NLD,curtailment,power,2025-04-03 05:00:00,8.886305416054043e-06
NLD,curtailment,power,2025-04-03 06:00:00,8.886293657845053e-06
NLD,curtailment,power,2025-04-03 07:00:00,8.444851714990882e-06
NLD,curtailment,power,2025-04-03 08:00:00,8.444858482491938e-06
NLD,curtailment,power,2025-04-03 09:00:00,8.444869458725315e-06
NLD,curtailment,power,2025-04-03 10:00:00,8.445387227662415e-06
NLD,curtailment,power,2025-04-03 11:00:00,8.886291684153877e-06
NLD,curtailment,power,2025-04-03 12:00:00,8.886304421023162e-06
NLD,curtailment,power,2025-04-03 13:00:00,8.886305650685367e-06
NLD,curtailment,power,2025-04-03 14:00:00,8.88630769892802e-06
NLD,curtailment,power,2025-04-03 15:00:00,8.886308223217832e-06
NLD,curtailment,power,2025-04-03 16:00:00,8.8863080208554e-06
NLD,curtailment,power,2025-04-03 17:00:00,8.886309707425988e-06
NLD,curtailment,power,2025-04-03 18:00:00,8.886304837581877e-06
NLD,curtailment,power,2025-04-03 19:00:00,8.444918509572033e-06
NLD,curtailment,power,2025-04-03 20:00:00,8.444853281022041e-06
NLD,curtailment,power,2025-04-03 21:00:00,8.444748250091474e-06
NLD,curtailment,power,2025-04-03 22:00:00,8.445067135817892e-06
NLD,curtailment,power,2025-04-03 23:00:00,8.886301981812436e-06
NLD,curtailment,power,2025-04-04 00:00:00,8.886304263491188e-06
NLD,curtailment,power,2025-04-04 01:00:00,8.88630638983456e-06
NLD,curtailment,power,2025-04-04 02:00:00,8.88630689323787e-06
NLD,curtailment,power,2025-04-04 03:00:00,8.88630658592857e-06
NLD,curtailment,power,2025-04-04 04:00:00,8.886306606757394e-06
NLD,curtailment,power,2025-04-04 05:00:00,8.886305570985666e-06
NLD,curtailment,power,2025-04-04 06:00:00,8.886296295675545e-06
NLD,curtailment,power,2025-04-04 07:00:00,8.444906980565985e-06
NLD,curtailment,power,2025-04-04 08:00:00,8.444822140593264e-06
NLD,curtailment,power,2025-04-04 09:00:00,8.44524067773484e-06
NLD,curtailment,power,2025-04-04 10:00:00,8.886303870002561e-06
NLD,curtailment,power,2025-04-04 11:00:00,8.886307375718678e-06
NLD,curtailment,power,2025-04-04 12:00:00,8.886309938553171e-06
NLD,curtailment,power,2025-04-04 13:00:00,8.88631050189161e-06
NLD,curtailment,power,2025-04-04 14:00:00,8.88631114487554e-06
NLD,curtailment,power,2025-04-04 15:00:00,8.886310699592406e-06
NLD,curtailment,power,2025-04-04 16:00:00,8.886310099965721e-06
NLD,curtailment,power,2025-04-04 17:00:00,8.886310820701692e-06
NLD,curtailment,power,2025-04-04 18:00:00,8.886309870577164e-06
NLD,curtailment,power,2025-04-04 19:00:00,8.886294040509439e-06
NLD,curtailment,power,2025-04-04 20:00:00,8.444907015428722e-06
NLD,curtailment,power,2025-04-04 21:00:00,8.444833483562363e-06
NLD,curtailment,power,2025-04-04 22:00:00,8.444867556604927e-06
NLD,curtailment,power,2025-04-04 23:00:00,8.444907698221087e-06
NLD,curtailment,power,2025-04-05 00:00:00,8.88625675490081e-06
NLD,curtailment,power,2025-04-05 01:00:00,8.886301768305273e-06
NLD,curtailment,power,2025-04-05 02:00:00,8.886303716011592e-06
NLD,curtailment,power,2025-04-05 03:00:00,8.886305303660875e-06
NLD,curtailment,power,2025-04-05 04:00:00,8.886306248297171e-06
NLD,curtailment,power,2025-04-05 05:00:00,8.886306131838679e-06
NLD,curtailment,power,2025-04-05 06:00:00,8.886304225915777e-06
NLD,curtailment,power,2025-04-05 07:00:00,8.886295363225247e-06
NLD,curtailment,power,2025-04-05 08:00:00,8.88629348733648e-06
NLD,curtailment,power,2025-04-05 09:00:00,8.886306167603039e-06
NLD,curtailment,power,2025-04-05 10:00:00,8.886309060231017e-06
NLD,curtailment,power,2025-04-05 11:00:00,8.886311831102006e-06
NLD,curtailment,power,2025-04-05 12:00:00,8.886311273059461e-06
NLD,curtailment,power,2025-04-05 13:00:00,8.88631012633265e-06
NLD,curtailment,power,2025-04-05 14:00:00,8.886310007059136e-06
NLD,curtailment,power,2025-04-05 15:00:00,8.886311254028677e-06
NLD,curtailment,power,2025-04-05 16:00:00,8.886310988201387e-06
NLD,curtailment,power,2025-04-05 17:00:00,8.886309124561068e-06
NLD,curtailment,power,2025-04-05 18:00:00,8.886310466620344e-06
NLD,curtailment,power,2025-04-05 19:00:00,8.886305114064273e-06
NLD,curtailment,power,2025-04-05 20:00:00,8.045237090287e-06
NLD,curtailment,power,2025-04-05 21:00:00,2.1541329477498482e-06
NLD,curtailment,power,2025-04-05 22:00:00,8.444857179850784e-06
NLD,curtailment,power,2025-04-05 23:00:00,8.44488084126866e-06
NLD,curtailment,power,2025-04-06 00:00:00,8.44491524978376e-06
NLD,curtailment,power,2025-04-06 01:00:00,8.886253326100164e-06
NLD,curtailment,power,2025-04-06 02:00:00,8.886290166217059e-06
NLD,curtailment,power,2025-04-06 03:00:00,8.88629525316615e-06
NLD,curtailment,power,2025-04-06 04:00:00,8.886296870786684e-06
NLD,curtailment,power,2025-04-06 05:00:00,8.886296766349392e-06
NLD,curtailment,power,2025-04-06 06:00:00,8.886290201773686e-06
NLD,curtailment,power,2025-04-06 07:00:00,8.886285680219548e-06
NLD,curtailment,power,2025-04-06 08:00:00,8.886299980342266e-06
NLD,curtailment,power,2025-04-06 09:00:00,8.886307147986782e-06
NLD,curtailment,power,2025-04-06 10:00:00,8.886311073199368e-06
NLD,curtailment,power,2025-04-06 11:00:00,8.886311571014915e-06
NLD,curtailment,power,2025-04-06 12:00:00,8.886312776121242e-06
NLD,curtailment,power,2025-04-06 13:00:00,8.88630958641775e-06
NLD,curtailment,power,2025-04-06 14:00:00,8.88630938798967e-06
NLD,curtailment,power,2025-04-06 15:00:00,8.886309851165609e-06
NLD,curtailment,power,2025-04-06 16:00:00,8.886309938163292e-06
NLD,curtailment,power,2025-04-06 17:00:00,8.886309289723657e-06
NLD,curtailment,power,2025-04-06 18:00:00,8.886307531868944e-06
NLD,curtailment,power,2025-04-06 19:00:00,8.88629639606486e-06
NLD,curtailment,power,2025-04-06 20:00:00,8.444849350657327e-06
NLD,curtailment,power,2025-04-06 21:00:00,8.44484701916252e-06
NLD,curtailment,power,2025-04-06 22:00:00,8.444863981155529e-06
NLD,curtailment,power,2025-04-06 23:00:00,8.444993685966656e-06
NLD,curtailment,power,2025-04-07 00:00:00,8.886284475925939e-06
NLD,curtailment,power,2025-04-07 01:00:00,8.886297186757458e-06
NLD,curtailment,power,2025-04-07 02:00:00,8.886301057828457e-06
NLD,curtailment,power,2025-04-07 03:00:00,8.8863016235864e-06
NLD,curtailment,power,2025-04-07 04:00:00,8.886295854717945e-06
NLD,curtailment,power,2025-04-07 05:00:00,8.886249870928252e-06
NLD,curtailment,power,2025-04-07 06:00:00,8.886147351989601e-06
NLD,curtailment,power,2025-04-07 07:00:00,2.15410992274157e-06
NLD,curtailment,power,2025-04-07 08:00:00,8.045132883734325e-06
NLD,curtailment,power,2025-04-07 09:00:00,8.886296309106208e-06
NLD,curtailment,power,2025-04-07 10:00:00,8.886305241172666e-06
NLD,curtailment,power,2025-04-07 11:00:00,8.886308967417673e-06
NLD,curtailment,power,2025-04-07 12:00:00,8.88631285280838e-06
NLD,curtailment,power,2025-04-07 13:00:00,8.886311842220065e-06
NLD,curtailment,power,2025-04-07 14:00:00,8.886311113505234e-06
NLD,curtailment,power,2025-04-07 15:00:00,8.886310186443855e-06
NLD,curtailment,power,2025-04-07 16:00:00,8.886310044149259e-06
NLD,curtailment,power,2025-04-07 17:00:00,8.88631058809609e-06
NLD,curtailment,power,2025-04-07 18:00:00,8.88630876852035e-06
NLD,curtailment,power,2025-04-07 19:00:00,8.88630707190528e-06
NLD,curtailment,power,2025-04-07 20:00:00,2.1541088226124136e-06
NLD,curtailment,power,2025-04-07 21:00:00,2.1541082236263835e-06
NLD,curtailment,power,2025-04-07 22:00:00,2.154108928924725e-06
NLD,curtailment,power,2025-04-07 23:00:00,8.444862286259135e-06
NLD,curtailment,power,2025-04-08 00:00:00,8.444876767819617e-06
NLD,curtailment,power,2025-04-08 01:00:00,8.444878763465453e-06
NLD,curtailment,power,2025-04-08 02:00:00,8.44488049879695e-06
NLD,curtailment,power,2025-04-08 03:00:00,8.444883648219513e-06
NLD,curtailment,power,2025-04-08 04:00:00,8.444889490873131e-06
NLD,curtailment,power,2025-04-08 05:00:00,8.444903115383505e-06
NLD,curtailment,power,2025-04-08 06:00:00,8.444860528927876e-06
NLD,curtailment,power,2025-04-08 07:00:00,2.154108754190583e-06
NLD,curtailment,power,2025-04-08 08:00:00,8.045200078835371e-06
NLD,curtailment,power,2025-04-08 09:00:00,8.88629912649836e-06
NLD,curtailment,power,2025-04-08 10:00:00,8.886307664051404e-06
NLD,curtailment,power,2025-04-08 11:00:00,8.886313721818539e-06
NLD,curtailment,power,2025-04-08 12:00:00,8.88631157068857e-06
NLD,curtailment,power,2025-04-08 13:00:00,8.886309856272201e-06
NLD,curtailment,power,2025-04-08 14:00:00,8.886309294181462e-06
NLD,curtailment,power,2025-04-08 15:00:00,8.886311464679835e-06
NLD,curtailment,power,2025-04-08 16:00:00,8.886309233317822e-06
NLD,curtailment,power,2025-04-08 17:00:00,8.886309995294675e-06
NLD,curtailment,power,2025-04-08 18:00:00,8.886308997919316e-06
NLD,curtailment,power,2025-04-08 19:00:00,8.886300261100322e-06
NLD,curtailment,power,2025-04-08 20:00:00,8.045221447429765e-06
NLD,curtailment,power,2025-04-08 21:00:00,2.1541087578720456e-06
NLD,curtailment,power,2025-04-08 22:00:00,8.444859465127352e-06
NLD,curtailment,power,2025-04-08 23:00:00,8.444877040174673e-06
